order_item_sk,order_id,product_id,product_category_name,unit_price,discount_amount,refund_amount,net_revenue,order_purchase_timestamp,purchase_date,purchase_month,geolocation_state
6148,305bdb8167732cc44914e064834f8e1c,5758144640044883abcfc4569f97b5ee,telefonia,89.99,10.35,0.00,79.64,2018-07-06 18:21:00.0000000,2018-07-06,2018-07-01,SP
3941,1eeaec28c1a699b3b423fba26109e197,6db02fce12f88341876dbb10e2c16d8a,brinquedos,35.00,4.55,0.00,30.45,2018-03-06 09:30:00.0000000,2018-03-06,2018-03-01,SP
24815,c14d11b92dcd430bb0e414bff63825b0,3a58b2c6aa002adafb77ac772f768975,cool_stuff,17.65,2.12,0.00,15.53,2018-04-03 17:06:00.0000000,2018-04-03,2018-04-01,SP
21662,a9750e3434088f124fafaf2cb0109fc9,7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,189.90,22.79,0.00,167.11,2017-11-06 18:34:00.0000000,2017-11-06,2017-11-01,SP
20566,a0ffdfae1965dbe1b949e79e80e5f289,684083941cd33ec781a319a518f6ab96,ferramentas_jardim,38.40,4.61,0.00,33.79,2017-09-22 18:50:00.0000000,2017-09-22,2017-09-01,SP
17347,87b8f9f472fb04cdbf53fb55a3591b5f,05431e0dd637e910dd67d7ad823e8437,moveis_escritorio,69.90,8.39,0.00,61.51,2017-10-26 18:29:00.0000000,2017-10-26,2017-10-01,SP
12967,6522386fefd98cf9293642fb5dcf9342,259a24ea2a742082c43dd2f5ce116b52,bebes,89.00,11.57,0.00,77.43,2017-12-18 15:35:00.0000000,2017-12-18,2017-12-01,SP
22062,ac8cb2fea06770a98357d5e17a82b627,422b2bcfce6061515c2aec9ef1d2a16b,pet_shop,34.99,4.20,0.00,30.79,2018-08-21 06:06:00.0000000,2018-08-21,2018-08-01,SP
27970,d967b02c8e9ac87edb380250c652a6b2,9d5aabe3e3265ed911b2a85d14474635,brinquedos,479.04,62.28,416.76,0.00,2017-11-06 18:17:00.0000000,2017-11-06,2017-11-01,SP
6072,2fba22888f1373d0c3686616e4caf5c8,179527fe0673815dff87ca83539b0c58,automotivo,54.99,6.60,0.00,48.39,2018-02-03 19:00:00.0000000,2018-02-03,2018-02-01,SP
30560,ed98c37d860890f940e2acd83629fdd1,26679d24a4e81ddc13cce48ff1a9d001,esporte_lazer,999.90,0.00,0.00,999.90,2017-12-15 12:57:00.0000000,2017-12-15,2017-12-01,SP
9838,4c9ad1ec8d135d9f6cda60ba64fdc5bf,b5a3bb1341d217322573b76c03d7b81e,cool_stuff,149.90,17.99,0.00,131.91,2018-03-01 16:55:00.0000000,2018-03-01,2018-03-01,SP
31171,f255802c9fa377d64b1699bcf855a608,324ec8bebfcf3f507afed8c13760f92a,eletrodomesticos_2,27.49,0.00,0.00,27.49,2018-01-08 19:30:00.0000000,2018-01-08,2018-01-01,SP
7955,3e2c9148e8b9cca0ec6d480ee316ecb8,1ff07d822435ad0061151419f62e51aa,climatizacao,49.99,6.00,0.00,43.99,2018-03-30 10:45:00.0000000,2018-03-30,2018-03-01,SP
29967,e8fba7de8823194ccf9c1f2d52123bee,dcf9390408cfcc20fbe35ae75f74d0c4,automotivo,139.00,0.00,0.00,139.00,2018-08-10 09:42:00.0000000,2018-08-10,2018-08-01,SP
23552,b7af6b8813fa3bb23a67f2fd8284db1e,863c8ced004542495e1025bb14124580,papelaria,99.90,11.99,0.00,87.91,2018-06-25 11:18:00.0000000,2018-06-25,2018-06-01,SP
27046,d20a22b30ef6af31ef95346ff02133ed,6db72cc3d861dbea370e6959aa850b8c,utilidades_domesticas,119.90,14.39,0.00,105.51,2018-02-08 11:37:00.0000000,2018-02-08,2018-02-01,SP
26882,d0b7e2eb7a74f928072f23a62f4e4f58,9689b050651107828cab68a05c1996d5,moveis_decoracao,115.00,14.38,100.62,0.00,2017-09-21 22:15:00.0000000,2017-09-21,2017-09-01,SP
25081,c32dd42a4b8a42c008777be9de862c10,4f6feb65547759b7c03d681f190b1f52,esporte_lazer,29.90,3.59,0.00,26.31,2017-03-31 02:48:00.0000000,2017-03-31,2017-03-01,SP
30348,ebf6d4734dafb7b6c2c67b98db1b90c4,4b1217e5e770dfe05d07a95f5017a27a,automotivo,69.90,0.00,0.00,69.90,2018-03-16 10:58:00.0000000,2018-03-16,2018-03-01,SP
10069,4e49c4d84e4e416dfa56e61889b7113d,cef4f90ce027751d3acd18e554ca3e4c,relogios_presentes,84.90,10.19,0.00,74.71,2018-03-23 16:19:00.0000000,2018-03-23,2018-03-01,SP
10182,4f392bdcc6b33f1b56ae0fd844343bbb,1f305b83cff66e6473d13aa6c64e5a20,esporte_lazer,59.90,7.19,0.00,52.71,2017-05-12 22:50:00.0000000,2017-05-12,2017-05-01,SP
6152,306151d434933050d958f0db23e970a7,2c930b64f2bd69c30cd3473b82653ae0,moveis_decoracao,134.90,16.86,0.00,118.04,2018-01-22 18:25:00.0000000,2018-01-22,2018-01-01,SP
24444,be5b278e38c06fb98c18c6ed0554b754,ba4bfbf74dbe7ab37e263b9326da0523,esporte_lazer,69.90,8.39,0.00,61.51,2018-08-02 12:06:00.0000000,2018-08-02,2018-08-01,SP
14614,7226faa7c52097729fa37ede3e8a625b,e8aa7bbd775831bc6bdc900a9bf5d75a,industria_comercio_e_negocios,121.00,14.52,0.00,106.48,2017-07-14 22:18:00.0000000,2017-07-14,2017-07-01,SP
15772,7afca88a125dd0c2b912bbf82c0496a4,f96dd9e258daf5610e93eb2034b5102a,informatica_acessorios,299.00,34.39,0.00,264.61,2017-11-23 21:18:00.0000000,2017-11-23,2017-11-01,SP
27855,d86120cf943d0b5402307848d5bab386,d5aab5918f6581c1857e6a0c38f13e78,ferramentas_jardim,54.90,6.59,0.00,48.31,2018-04-11 23:03:00.0000000,2018-04-11,2018-04-01,SP
2694,14e29f83cf6fcd5fcca40380a248eea1,188372a703d9a84ec0b6a32a0044c7f2,beleza_saude,32.00,3.84,0.00,28.16,2018-02-13 11:28:00.0000000,2018-02-13,2018-02-01,SP
335,029e3b4c8e64bea4ba22e456cd1930a3,fb3b0e9c8d99008c78174e748b84091e,automotivo,59.90,7.19,0.00,52.71,2017-08-10 21:05:00.0000000,2017-08-10,2017-08-01,SP
18844,93d2d7b578c9b8a9de1d72b7507bba6e,7ca498260c343bafc4596d101ec12490,papelaria,24.99,3.00,0.00,21.99,2017-06-27 19:49:00.0000000,2017-06-27,2017-06-01,SP
17748,8ae61eab795bd8831fe171750551feb1,abe90b94fe9bb697a9f2bd7e25029c2f,audio,799.00,95.88,0.00,703.12,2018-07-31 00:17:00.0000000,2018-07-31,2018-07-01,SP
17966,8c9bf4b39dc933aa382d9a6e5b846b9d,842f7a72bf72f369c31ba9ff37fb1552,esporte_lazer,19.90,2.39,0.00,17.51,2017-04-30 12:13:00.0000000,2017-04-30,2017-04-01,SP
22718,b170f1243a620b65504157b83f69a2e0,672bdce161930b1c72890c619224376a,fashion_bolsas_e_acessorios,27.99,3.36,0.00,24.63,2018-04-28 08:58:00.0000000,2018-04-28,2018-04-01,SP
31544,f54752d5e157d03feb75bb1320f30ac2,2742ee84b28b08268f169c5483f71b4a,relogios_presentes,84.90,0.00,0.00,84.90,2018-05-17 08:31:00.0000000,2018-05-17,2018-05-01,SP
6695,34b04c30d0f21489e3871bb9083582f6,49d05515656ae5bacab920395f834244,informatica_acessorios,36.70,4.22,0.00,32.48,2017-06-14 20:22:00.0000000,2017-06-14,2017-06-01,SP
20324,9f3458f0433d4cfa472f4682654b8d49,8f6c8ef57595ed8bc0a6d716e38dff95,pet_shop,50.00,0.00,0.00,50.00,2017-07-18 23:36:00.0000000,2017-07-18,2017-07-01,SP
5713,2d164d0e1a9bf9183533b441ccd8796d,0c2b45d82e82097170c709f30037dcb7,bebes,65.50,8.52,0.00,56.98,2017-06-28 20:47:00.0000000,2017-06-28,2017-06-01,SP
32325,fb6a01b94b2f20833eb7593ea1a54a8f,62e456c867c6e980b926b96362a76468,utilidades_domesticas,41.95,0.00,0.00,41.95,2018-02-17 21:28:00.0000000,2018-02-17,2018-02-01,SP
21135,a56f9a0588c3c7aaaa93f193bd7c7cd3,9e8091e1021b25bdf15a9d203a278889,eletronicos,47.50,5.70,0.00,41.80,2018-03-15 12:40:00.0000000,2018-03-15,2018-03-01,SP
31150,f2295bca86e6c4a2a1c211330a5c5779,1b0fb6d6a05121d4b76a49f44c2c427b,moveis_quarto,32.00,0.00,0.00,32.00,2017-12-02 10:43:00.0000000,2017-12-02,2017-12-01,SP
21679,a992be673def807818acee325f1c5860,6f86e44eb101143f70370ce7530b0c5e,brinquedos,49.90,6.49,0.00,43.41,2017-10-09 16:28:00.0000000,2017-10-09,2017-10-01,SP
26296,cc62ea5f8c980942e1fb6b6854c6ce29,99ce9f06fbb85fb4f451c6a0691e69a4,cool_stuff,39.90,4.79,0.00,35.11,2018-02-12 20:06:00.0000000,2018-02-12,2018-02-01,SP
5298,29b9c7829acdf75929b7a74e896543b2,ab9456d1c4cb5ef44bdecc0aa8021f39,moveis_decoracao,88.00,11.00,0.00,77.00,2018-01-12 16:45:00.0000000,2018-01-12,2018-01-01,SP
1678,0cd631e2d8ce9cf21c9ebe5b44f3a8c2,cf42c8f3dc04e4fe02b18b4176eb8e1f,beleza_saude,21.90,2.63,0.00,19.27,2017-12-09 22:00:00.0000000,2017-12-09,2017-12-01,SP
21780,aa3b1b308bb7511e14d9d74172de52fa,eed87e4310f2dbbddf043552065b660e,fashion_bolsas_e_acessorios,149.65,17.96,0.00,131.69,2017-08-02 14:40:00.0000000,2017-08-02,2017-08-01,SP
21774,aa2827fbde8f383ae9baf1184f74db87,2e0725613e75303bb162ff2f58f112e0,brinquedos,46.99,6.11,0.00,40.88,2018-01-31 09:36:00.0000000,2018-01-31,2018-01-01,SP
31283,f31e4f9ef9c06d4ec8fe2cb66c65e384,223d59a37896c34a98384dcbaefc322c,casa_conforto,45.90,0.00,0.00,45.90,2017-10-01 15:17:00.0000000,2017-10-01,2017-10-01,SP
32467,fc6d2ee7c65043e4c842c367421052c6,2d771944d4a7dc7d95d974cfe4be96ff,artigos_de_natal,35.00,0.00,0.00,35.00,2018-08-11 17:58:00.0000000,2018-08-11,2018-08-01,SP
19790,9b52c70d4fbddc36fa8c5e4c94c66501,562cc921a8887a6be5832fc2db1c3dc8,esporte_lazer,45.00,5.40,0.00,39.60,2018-06-25 11:31:00.0000000,2018-06-25,2018-06-01,SP
19223,96e5b56d000b07dd7bb1972eb42a0e79,3b31b57a9cdf87158977c3188a8dfa5a,perfumaria,247.00,32.11,0.00,214.89,2017-09-29 21:38:00.0000000,2017-09-29,2017-09-01,SP
1578,0c0c2969d3adf4fffa3753dcc37f135d,46fe748c7ab970cdaaeb666a29766c62,malas_acessorios,74.00,8.88,65.12,0.00,2018-08-15 20:02:00.0000000,2018-08-15,2018-08-01,SP
24608,bfaf70837e84e9ba682d246e16726e63,a08ffa6ecdd0ab3c1f4fe348acc2553b,NULL,19.90,2.39,0.00,17.51,2017-11-11 17:38:00.0000000,2017-11-11,2017-11-01,SP
10574,526e735eb29aafd817d59ca159eb7aab,3f49f9bc923b6444dbfad29c569d7cf3,automotivo,26.49,3.18,0.00,23.31,2018-01-23 12:53:00.0000000,2018-01-23,2018-01-01,SP
25919,c9ae6fa5a920d90f86fd464ac7f5cde9,1d45133e5ec85143be37faec0435c957,automotivo,38.90,4.67,0.00,34.23,2018-02-22 15:12:00.0000000,2018-02-22,2018-02-01,SP
12001,5e08f8357b3660485f47d00381feaa6f,4b7690d7352318e41ae9594241ac4789,ferramentas_jardim,79.90,9.59,0.00,70.31,2017-07-05 13:00:00.0000000,2017-07-05,2017-07-01,SP
15955,7c76185a8b81ba5e0cdcf1be2bcc1192,636598095d69a5718e67d2c9a3c7dde6,ferramentas_jardim,399.99,48.00,0.00,351.99,2018-01-23 01:38:00.0000000,2018-01-23,2018-01-01,SP
307,02671152ed141efc95384bdd230bc544,cbfdbf24b32d9aceeeff3e9c77fd9d36,moveis_decoracao,180.90,22.61,0.00,158.29,2017-11-26 21:33:00.0000000,2017-11-26,2017-11-01,SP
22976,b354dae409f9d433bee051b7e1b4eb7d,2cb575fc1035ae82e42117b10830f228,papelaria,14.99,1.80,0.00,13.19,2017-08-09 10:48:00.0000000,2017-08-09,2017-08-01,SP
31997,f8e373563d5e03306b7080b3c467f0ac,cc7e60cc41c667212b37102362120438,utilidades_domesticas,12.50,0.00,0.00,12.50,2018-03-23 16:49:00.0000000,2018-03-23,2018-03-01,SP
30526,ed60085e92e2aa3debf49159deb34da7,36efd30e7c14e8ed3a6557e9104112b3,eletronicos,40.10,0.00,0.00,40.10,2017-12-15 08:56:00.0000000,2017-12-15,2017-12-01,SP
24177,bc439ca267cd182244951ffe206f4feb,2c71e9b9845634cb1ea6285a8f3cbf50,eletronicos,135.90,16.31,0.00,119.59,2018-07-24 15:00:00.0000000,2018-07-24,2018-07-01,SP
24107,bbbc78f0d6afd4eb216b5760d0502070,0cac4325d7aa33ada7ff2ba4d84f8874,brinquedos,28.90,3.76,0.00,25.14,2018-06-28 22:30:00.0000000,2018-06-28,2018-06-01,SP
1595,0c33ff1cd479e404710b74a6077f6248,8d29be6478bbde713745b8f567edc734,esporte_lazer,29.99,3.60,0.00,26.39,2017-11-26 13:10:00.0000000,2017-11-26,2017-11-01,SP
21476,a7dbcf5043158d6fa72859eead2f3d10,a58618eb6d5ab975d0bf78cb2c77f373,beleza_saude,139.90,16.79,0.00,123.11,2017-05-16 12:28:00.0000000,2017-05-16,2017-05-01,SP
10982,55c863e656258bebf75d429db9055bec,47afe56948e4dea1c15bf6c808da1a22,moveis_decoracao,120.00,15.00,0.00,105.00,2017-04-10 10:00:00.0000000,2017-04-10,2017-04-01,SP
27203,d32ec519c65a1661bb50020bda09194f,f2ee381460f893efb6f459e95cd57695,fashion_bolsas_e_acessorios,84.99,10.20,0.00,74.79,2018-07-18 15:03:00.0000000,2018-07-18,2018-07-01,SP
8151,3fa59277573f0fe06ece044ebec2eb02,6d7e259fc0d18d051d87bac45bd45798,beleza_saude,84.00,10.08,0.00,73.92,2018-01-12 21:59:00.0000000,2018-01-12,2018-01-01,SP
6101,2ff0dab60f75a10e4f296641d88b5fb0,fd85f34d70edf41fbea6a3269d183e00,NULL,129.00,15.48,0.00,113.52,2018-02-28 16:40:00.0000000,2018-02-28,2018-02-01,SP
7257,38e56e4a15bae88b8f5115849c500e77,3976b9f62045be05e8bbd11c4fc19360,cama_mesa_banho,220.91,27.61,0.00,193.30,2018-05-04 16:32:00.0000000,2018-05-04,2018-05-01,SP
19302,977e3e5b3884ce2843710ee5f5a3d12a,bdfa3ba07ef80b018f8102da22d908d1,utilidades_domesticas,44.90,5.39,0.00,39.51,2018-08-04 20:54:00.0000000,2018-08-04,2018-08-01,SP
6499,332ca38a4294471ec2b7ebbff5275d23,1a4949c8e8e15e002d012272e49817ea,moveis_decoracao,13.65,1.71,0.00,11.94,2017-03-27 20:01:00.0000000,2017-03-27,2017-03-01,SP
24159,bc1b81dde530e5b064a559906643fcff,932a7e18ea9bb845420c70707362e0f7,utilidades_domesticas,1658.83,199.06,0.00,1459.77,2018-01-14 18:40:00.0000000,2018-01-14,2018-01-01,SP
28449,dd0873e10bd3c63b350df2fb55bbbfb0,c083328e95e8fa4c2f0e393e68757644,cama_mesa_banho,39.90,4.99,0.00,34.91,2017-06-06 21:40:00.0000000,2017-06-06,2017-06-01,SP
32449,fc3e5cddf41dc7757252c2fc0a6c947b,5208751f83b00433444ae85791a01bdd,moveis_decoracao,125.00,0.00,0.00,125.00,2017-03-03 19:35:00.0000000,2017-03-03,2017-03-01,SP
14393,704a2164b3a242cec4c80b164021c6fe,2c925b58c178637d60168ac80cf7f836,brinquedos,129.90,16.89,0.00,113.01,2017-12-10 19:29:00.0000000,2017-12-10,2017-12-01,SP
8102,3f50f62b343cd447c0fd8af4196bdc33,4874eb71b65dc197fb705bc999eb41bb,pet_shop,157.49,18.90,0.00,138.59,2018-08-15 21:17:00.0000000,2018-08-15,2018-08-01,SP
13267,67503374d1fbcbe5e3a40324f703ffc8,a5b601f57c1fe288e77100429a1f1b7a,automotivo,50.00,6.00,0.00,44.00,2017-11-19 15:22:00.0000000,2017-11-19,2017-11-01,SP
13829,6bfa92d3952f762df12752e4937cd63e,ec43cd2a8e402d3a2f01f4404e717a37,automotivo,17.90,2.15,0.00,15.75,2018-04-27 21:28:00.0000000,2018-04-27,2018-04-01,SP
4838,25fb291455f02d9da22d17fa3a1afd23,f398dcfdd7c7e5933e300b4a3c82ae6b,telefonia,49.00,5.64,0.00,43.36,2018-08-11 20:39:00.0000000,2018-08-11,2018-08-01,SP
11219,57caf8a4f24c13ac1f4ec44f39a18a44,f5ea43ddacb6538655583a8f51a12799,relogios_presentes,272.25,32.67,0.00,239.58,2017-08-17 17:50:00.0000000,2017-08-17,2017-08-01,SP
21066,a5002a450fa93774a5c3f26f67889bf9,b31fe7683526f7b942c8de2796f2e72d,climatizacao,95.00,11.40,0.00,83.60,2017-07-10 09:03:00.0000000,2017-07-10,2017-07-01,SP
14917,747e4e0aa3817ad125ed9074ee005dd7,a2307a34b16eb2201ce5206cbd7f9bc7,alimentos_bebidas,45.90,5.51,0.00,40.39,2018-04-27 21:12:00.0000000,2018-04-27,2018-04-01,SP
4052,1fb143495c17f9d09e20b8016a8e5430,4fa33915031a8cde03dd0d3e8fb27f01,perfumaria,130.00,16.90,0.00,113.10,2018-01-07 10:24:00.0000000,2018-01-07,2018-01-01,SP
24514,beece9368912132712839b6b9194180d,0b3de7b77f38988388362460d76d884f,beleza_saude,145.00,17.40,0.00,127.60,2017-10-21 10:32:00.0000000,2017-10-21,2017-10-01,SP
17571,899f386e0652a9e159d00cbe97836be3,ab5b097435a43ee034c6c17438726945,perfumaria,249.99,32.50,217.49,0.00,2018-06-15 12:08:00.0000000,2018-06-15,2018-06-01,SP
19121,961e74f5989501c3f4e58b175753ff4b,381c84a4eb64a931d793f69112d5a34c,informatica_acessorios,359.90,41.39,318.51,0.00,2017-03-15 16:25:00.0000000,2017-03-15,2017-03-01,SP
5767,2d75fff7b2cc9e8df5ddfcf9a7a11cec,a0f73bcb4e1fcfb056cfdc6ca7222249,telefonia,175.80,20.22,155.58,0.00,2018-04-11 10:44:00.0000000,2018-04-11,2018-04-01,SP
2873,1648b503676883c70854279700e3cfc3,afc6bc70dc56fcf15c7f9f1e4bc67dda,utilidades_domesticas,84.90,10.19,0.00,74.71,2018-04-27 12:03:00.0000000,2018-04-27,2018-04-01,SP
31011,f1282227fa785dd8dfdcdb22f99be533,8b0db3fb68c6d4b494281666287e4c72,utilidades_domesticas,69.99,0.00,0.00,69.99,2017-05-17 15:08:00.0000000,2017-05-17,2017-05-01,SP
20349,9f63ac5c9ccec372d7d7ab7a8ae39243,5e7cc48697a854bbc6724010b0ef229a,pet_shop,37.90,4.55,0.00,33.35,2017-05-17 10:45:00.0000000,2017-05-17,2017-05-01,SP
5299,29bb5aa6d14cbab0801064aa1657b538,a51c38eaa07a858fd8b49766d02c7bcd,perfumaria,105.00,13.65,0.00,91.35,2017-05-19 16:28:00.0000000,2017-05-19,2017-05-01,SP
3256,195070d2d0eb1da7d93b958bce36d1ef,4fb651ace30be388c0e95f48f3308e5a,cool_stuff,14.00,1.68,0.00,12.32,2017-02-08 05:56:00.0000000,2017-02-08,2017-02-01,SP
6226,310e0c1bbfe5a00061a55e4fa2341fdc,ca718604fcd4b098d85a7d103d510951,esporte_lazer,119.00,14.28,0.00,104.72,2018-02-11 18:57:00.0000000,2018-02-11,2018-02-01,SP
18596,91f71835acd6d20c6c5362c5c1907367,060ed45e8d50384910a47c9224931f56,informatica_acessorios,150.00,17.25,0.00,132.75,2018-06-02 16:58:00.0000000,2018-06-02,2018-06-01,SP
20134,9ddb3509f5be4a428dd17530849d4d25,964141a61c4723bbcce42afb501ce244,esporte_lazer,39.90,4.79,0.00,35.11,2018-08-13 21:56:00.0000000,2018-08-13,2018-08-01,SP
29612,e5cc9aee90086c1cb675e3feef14cb57,076743539f8476d5c8a1e4e7b62ffc26,moveis_decoracao,48.99,0.00,0.00,48.99,2017-06-05 21:14:00.0000000,2017-06-05,2017-06-01,SP
18499,9126e0aefae0b65e52c837440e8010a5,9613dd0d7c6c50922dbbda403223381c,utilidades_domesticas,149.00,17.88,0.00,131.12,2017-04-09 13:44:00.0000000,2017-04-09,2017-04-01,SP
9547,4a662ab61cb0e83833f4b6ff3ed84792,6f7c30c01b078cfe5a4adbceb9c363f9,brinquedos,5.90,0.77,0.00,5.13,2018-04-19 16:28:00.0000000,2018-04-19,2018-04-01,SP
11914,5d667669da71ab257891582b76d37194,fb19ac22e32dfecea21afbdde4b97b5f,telefonia,199.90,22.99,0.00,176.91,2017-08-30 20:15:00.0000000,2017-08-30,2017-08-01,SP
16914,8462b558a3e124a93d9f7f3873028799,3362ea39c2b9a88dc82f2cd6f6838bcc,utilidades_domesticas,48.00,5.76,0.00,42.24,2018-02-21 12:48:00.0000000,2018-02-21,2018-02-01,SP
9199,47f3a8b9c3d8dffb6f878768c73b0971,b0364648b1c062169015d9234d97d306,esporte_lazer,33.90,4.07,0.00,29.83,2018-04-06 12:10:00.0000000,2018-04-06,2018-04-01,SP
16834,83d235ec5b7a9b0949ad507ccefc16c5,bee7be9ff27f64fef1afeff03b298cec,automotivo,99.00,11.88,0.00,87.12,2018-06-12 13:30:00.0000000,2018-06-12,2018-06-01,SP
10757,53f0bd64140840f70f00c89e7a19fdf2,544f4b7ff50d0cfa47e70a27458c8d95,beleza_saude,171.15,20.54,0.00,150.61,2018-04-09 09:41:00.0000000,2018-04-09,2018-04-01,SP
6642,3431f838d49b42723b060fa367b3d294,2029248294c186017ecfc48cecd47bbd,ferramentas_jardim,18.90,2.27,0.00,16.63,2017-12-09 23:17:00.0000000,2017-12-09,2017-12-01,SP
28126,daa1c13dd8df972cbc97ca351c67f32b,43a24e051b37c8e88accdfdeecddb71b,informatica_acessorios,19.90,2.29,0.00,17.61,2018-07-31 20:39:00.0000000,2018-07-31,2018-07-01,SP
24181,bc46c2cc4bdb50a72e172392fd97672b,48d4c64d5e5feb93683c4298fc62790f,beleza_saude,109.95,13.19,0.00,96.76,2017-07-02 22:56:00.0000000,2017-07-02,2017-07-01,SP
670,051fcda88d997d3ff86012da2a556342,3581206bcfdc0f2611c3d1e8edb87719,esporte_lazer,19.87,2.38,0.00,17.49,2018-08-24 14:59:00.0000000,2018-08-24,2018-08-01,SP
11670,5b6ef6be2fa71ebc92c95847830eb35f,4dc6f66680ed2f883632bcf4e039256c,moveis_escritorio,69.90,8.39,0.00,61.51,2017-06-17 12:46:00.0000000,2017-06-17,2017-06-01,SP
10976,55bde651a2c412e983a9ace2f3e05c5d,1da5a90b5fbd1e1bc37b7bbb999c7bd3,moveis_decoracao,139.00,17.38,0.00,121.62,2018-08-12 19:57:00.0000000,2018-08-12,2018-08-01,SP
3026,179a901d5de12162c773a0def32eda2f,8d619bd7604fa12d9153644097c3cf8e,pet_shop,18.90,2.27,0.00,16.63,2018-04-30 23:47:00.0000000,2018-04-30,2018-04-01,SP
29623,e5db7bda2b901c39641219e0b0112e5a,b4d18e39c3f2e5571ef53d6101406eda,telefonia,129.90,0.00,0.00,129.90,2018-08-06 12:27:00.0000000,2018-08-06,2018-08-01,SP
7826,3d205e6a3bde8bd5a480aba4d26dd315,85c35088e92ac74354061edbe3de0b74,construcao_ferramentas_construcao,138.00,16.56,0.00,121.44,2018-02-24 12:18:00.0000000,2018-02-24,2018-02-01,SP
18487,9105e733a6a8fcccf4fced822e1a67ae,20d6d5469584eb71125803455ccf914a,telefonia,99.90,11.49,0.00,88.41,2017-12-13 21:34:00.0000000,2017-12-13,2017-12-01,SP
20887,a3868921c7af20ac7aafb5e8b7b5b4ba,70cd303f8e2dc6c00f5908aa72acdea6,cama_mesa_banho,185.00,23.13,0.00,161.87,2018-02-04 21:23:00.0000000,2018-02-04,2018-02-01,SP
6911,364bfe8be0f9a89a9a817d0e8ecd859c,d43e07c1d5416da3b79b74e7e8efc741,esporte_lazer,69.90,8.39,0.00,61.51,2018-04-03 01:16:00.0000000,2018-04-03,2018-04-01,SP
3440,1abad641fc19ed94a5eefb34fecbfc0d,e619ceb6b2a4196772ddaa5c6e0368a7,moveis_decoracao,19.00,2.38,0.00,16.62,2017-10-19 12:53:00.0000000,2017-10-19,2017-10-01,SP
12198,5fa86014b9702f8c488d3ca356d24dd9,7cb189885a8c492d7fe0ebad09449b3c,esporte_lazer,39.99,4.80,0.00,35.19,2018-02-19 01:42:00.0000000,2018-02-19,2018-02-01,SP
14304,6f7c4d0e0bfea3787bfa435c00423420,8382f9e2420867093a37399229d3dc10,beleza_saude,24.90,2.99,0.00,21.91,2018-05-22 09:20:00.0000000,2018-05-22,2018-05-01,SP
6164,3085f11ff3b5e4498b311733a6cbd9e2,f646af315b0f3a597f69213537ca2199,moveis_decoracao,69.90,8.74,0.00,61.16,2017-08-30 20:20:00.0000000,2017-08-30,2017-08-01,SP
25620,c7712c0f5217ae36e0539a1caea73839,95d0a6638a6e975feca32e90c15ce526,consoles_games,229.99,27.60,0.00,202.39,2017-09-03 13:09:00.0000000,2017-09-03,2017-09-01,SP
10075,4e53a913dfd522beb67229c2784dde5b,c3099dfa5bca8734d228152d9c7d894c,brinquedos,13.31,1.73,0.00,11.58,2018-04-13 14:32:00.0000000,2018-04-13,2018-04-01,SP
28034,d9e350703a718681ef3cc6f0d92c0c10,c6d0daec0037d0ac4ee036ddff197b35,cool_stuff,55.00,6.60,0.00,48.40,2018-01-02 15:25:00.0000000,2018-01-02,2018-01-01,SP
12939,64f5fd87174ba865c091f3ceabeaf0e3,721714268dc4249ffee6e1f88458ff16,cool_stuff,98.30,11.80,86.50,0.00,2018-02-09 09:31:00.0000000,2018-02-09,2018-02-01,SP
20121,9dc2868be613a3a34ca73f26600dcebc,42eeafd44530254139fba96265b34a17,brinquedos,24.90,3.24,0.00,21.66,2018-03-22 21:26:00.0000000,2018-03-22,2018-03-01,SP
18368,901884e93a6e353950d63cf7a16621ef,10dd77710da08ea43018cb3b4cedff92,esporte_lazer,36.99,4.44,0.00,32.55,2017-12-07 21:37:00.0000000,2017-12-07,2017-12-01,SP
32230,fa9aefedb556db70fd8ca7a716f79802,2b1ae6086a4f08fa4595cddf59e1bfab,brinquedos,69.90,0.00,0.00,69.90,2018-08-19 23:05:00.0000000,2018-08-19,2018-08-01,SP
20176,9e1571408c90f2235bf00d6fd15f8d51,c3910fee8ac77d2fd4e39a0aa2e0b506,livros_interesse_geral,90.49,10.86,0.00,79.63,2018-02-06 18:50:00.0000000,2018-02-06,2018-02-01,SP
15916,7c1d20d6fe132456d237f95b26cd53a8,d90b49224b5d6eb131a51e53824934d3,cama_mesa_banho,28.99,3.62,0.00,25.37,2018-01-21 19:25:00.0000000,2018-01-21,2018-01-01,SP
6513,334020252534196b67dbda2c892932e1,e90eaf827c96655742e955fd615026ca,beleza_saude,89.90,10.79,0.00,79.11,2017-12-15 19:18:00.0000000,2017-12-15,2017-12-01,SP
25588,c73bbcd64afe483b00a38c3d28c1c66a,13f7fc9df5f3c16d2757b7421bc40ba7,informatica_acessorios,33.80,3.89,0.00,29.91,2018-08-23 20:38:00.0000000,2018-08-23,2018-08-01,SP
10192,4f4cdcc0b6af1eb7d23872ddc92b5d05,672f4e03ae047fc417a8921d6c1ed73e,instrumentos_musicais,13.99,1.68,0.00,12.31,2017-10-15 17:02:00.0000000,2017-10-15,2017-10-01,SP
14588,71e3b03f3cb75e6fd2e5a75e7291df4b,fe85b65a6d0ed7524aaa2e0fac0e23cb,construcao_ferramentas_ferramentas,170.00,20.40,0.00,149.60,2017-09-14 12:01:00.0000000,2017-09-14,2017-09-01,SP
